1614	- Verwaltung der Transporte und Notf&#xe4;lle zwischen den Krankenh&#xe4;usern des Klinikums Hannove	- Verwaltung der Transporte und Notf&#xe4;lle zwischen den Krankenh&#xe4;usern des Klinikums Hannove
1615	NovaFlex	Cedex).</p></div></div><div id="experience-348234179" class="editable-item section-item"><div id="ex
1616	+ R&#xe9;aliser un Change Control Board (CCB)<br>	+ R&#xe9;aliser un Change Control Board (CCB)<br>
1617	+ Support applicatif<br>	+ Support applicatif<br>
1618	Gestion des comptes clients<br>	Gestion des comptes clients<br>
1619	Recherche de nouveaux march&#xe9;s<br>	Recherche de nouveaux march&#xe9;s<br>
1620	Lettonie	Lettonie
1621	To bring inspiration and innovation to every athlete* in the world<br>	To bring inspiration and innovation to every athlete* in the world<br>
1622	how to overcome difficult situations with customers	how to manage conflicts and how to work effectively within a team.</p></div></div><script>$
1623	programme de coaching budg&#xe9;taire pour &#xe9;tudiants et particuliers</p></div></div></div><div 	</span><span class="major">Gestion des entreprises
1624	Denmark</span></span></div></div><div id="experience-463001569" class="editable-item section-item"><	South Africa</span></span><p class="description">100 in 1 Day is a social movement for citizen-drive
1625	Finnland	Finnland
1626	-For nearly forty years they have developed programs that combine medical intervention with applied 	-For nearly forty years they have developed programs that combine medical intervention with applied 
1627	- Analytics team for CFO and Board of Directors of Credit Suisse<br>	- Analytics team for CFO and Board of Directors of Credit Suisse<br>
1628	- Investment banking coverage of private clients booked in Switzerland<br>	- Investment banking coverage of private clients booked in Switzerland<br>
1629	&#x2022;\	Daily proof of performance spots for News4 Today AM news<br>	&#x2022;\	Daily proof of performance spots for News4 Today AM news<br>
1630	4th Ed. As Camera</p></div></div><div id="experience-257879445" class="editable-item section-item"><	LLC</h5></header><span class="experience-date-locale"><time>February 2009</time> &#8211; Present
1631	Updating on-screen ticker with latest scores and sports news<br>	Updating on-screen ticker with latest scores and sports news<br>
1632	Ireland</span></span><p class="description">Coordinate market activities: Dealing with customers via	warranty management
1633	Istanbul et T&#xe9;h&#xe9;ran	Istanbul et T&#xe9;h&#xe9;ran
1634	&#xf071; Pilotage du projet d&#x2019;am&#xe9;lioration de la comp&#xe9;titivit&#xe9; du site : Impac	&#xf071; Pilotage du projet d&#x2019;am&#xe9;lioration de la comp&#xe9;titivit&#xe9; du site : Impac
1635	Achat	Maintenance
1636	14001 et OHSAS 18001<br>	14001 et OHSAS 18001<br>
1637	&#xf071; Mise en place des programmes d&#x2019;am&#xe9;lioration continue sur la zone : Impact 3%/an	&#xf071; Mise en place des programmes d&#x2019;am&#xe9;lioration continue sur la zone : Impact 3%/an
1638	&#xf071; Encadrement de 4 ing&#xe9;nieurs d&#xe9;veloppement Performance industrielle groupe.</p></d	&#xf071; Encadrement de 4 ing&#xe9;nieurs d&#xe9;veloppement Performance industrielle groupe.</p></d
1639	&#xf071; Chef de projet Site sur l&#x2019;impl&#xe9;mentation d&#x2019;un progiciel de G.P.A.O (JD E	&#xf071; Chef de projet Site sur l&#x2019;impl&#xe9;mentation d&#x2019;un progiciel de G.P.A.O (JD E
1640	d&#x2019;ordonnancement et du syst&#xe8;me Assurance Qualit&#xe9; usine</p></div></div><div id="expe	d&#x2019;ordonnancement et du syst&#xe8;me Assurance Qualit&#xe9; usine</p></div></div><div id="expe
1641	www.carrousel.eu<br>	www.carrousel.eu<br>
1642	Serbien	Serbien
1643	Participer au CODIR <br>	Participer au CODIR <br>
1644	printers and other electronic devices. I also had to solve any IT related problems that occurred.<br	printers and other electronic devices. I also had to solve any IT related problems that occurred.<br
1645	Fall 2011)<br>	Fall 2011)<br>
1646	- Warping-based active twist concept for rotor blades<br>	- Warping-based active twist concept for rotor blades<br>
1647	The Netherlands</span></span><p class="description">Traineeship <br>	The Netherlands</span></span><p class="description">Traineeship <br>
1648	Osaka	Japan
1649	Provided services in geosciences such as (but not limited to):<br>	Provided services in geosciences such as (but not limited to):<br>
1650	Main characteristics of the position:<br>	Main characteristics of the position:<br>
1651	Provided services in soil and groundwater contamination :<br>	Provided services in soil and groundwater contamination :<br>
1652	France</span></span><p class="description">Gap year internship.<br>	France</span></span><p class="description">Gap year internship.<br>
1653	principalement sous syt&#xe8;mes Linux	Gentoo
1654	Hermes Academy: Distributed computing<br>	Hermes Academy: Distributed computing<br>
1655	flat files and websites.<br>	flat files and websites.<br>
1656	developing a tool in Java	capable of estimating the impact of the optical fiber&#39;s network saturation in the near future:<b
1657	Griekenland	Griekenland
1741	Zywiec County	Polska
1742	Zambie	Zambie
1743	Schweden	Schweden
1744	Altele	Altele
1745	Gora County	Polska
1746	Anguila	Anguila
1747	BielorrÃºssia	BielorrÃºssia
1748	Moldawien	Moldawien
1749	Ã„gypten	Ã„gypten
1750	Grecja	Grecja
1751	Secretarieel en International Business Studies</h4><h5><a href="https://www.linkedin.com/company/211	Netherlands</span></span><p class="description">Begeleiden van de invoering van de &quot;Drieslag Ta
1752	Engels	LLB en Social Media verzorgen
1753	Netherlands</span></span><p class="description">Docent	mentor
1754	Netherlands</span></span><p class="description">Docent Engels voor eerstejaars mbo- en hbo-studenten	richting Hotel Management.</p></div></div><div id="experience-26466976" class="editable-item section
1755	"ToggleClass"	{classname: 'view-all-skills'
1756	BenÃ­n	BenÃ­n
1757	Kielce County	Poland
1758	Greater Poland District	Poland
1759	Lan&#xe7;amento no mercado.<br>	Lan&#xe7;amento no mercado.<br>
1760	Ungaria	Ungaria
1761	Nova Jersey	Nova Jersey
1762	&#x2022;Vizitarea clien&#x163;ilor &#x15f;i men&#x163;inerea &#xee;n permanen&#x163;&#x103; a contac	&#x2022;Vizitarea clien&#x163;ilor &#x15f;i men&#x163;inerea &#xee;n permanen&#x163;&#x103; a contac
1763	Brasile	Brasile
1764	Contea	Romania
1765	West Pomeranian District	Polska
1766	Bilgoraj County	Polska
1767	AmapÃ¡	Brasil
1768	Guayana Francesa	Guayana Francesa
1769	Costa de Marfil	Costa de Marfil
1770	Carolina del Sur	Estados Unidos
1771	Guinea Ecuatorial	Guinea Ecuatorial
1772	Coreia do Sul	Coreia do Sul
1773	develop and retain the right calibre of staff to ensure delivery against targets. To manage the plan	develop and retain the right calibre of staff to ensure delivery against targets. To manage the plan
1774	Romanya	Romanya
1775	Lituania	Lituania
1776	Portugalia	Portugalia
1777	ëŒ€í•œë¯¼êµ­ ê´‘ì£¼ ë™êµ¬	ëŒ€í•œë¯¼êµ­ ê´‘ì£¼ ë™êµ¬
1778	-\	Commercialisation de produits et mat&#xe9;riels d&#x2019;hygi&#xe8;ne. <br>	-\	Commercialisation de produits et mat&#xe9;riels d&#x2019;hygi&#xe8;ne. <br>
1779	- Administration of claims at work-out <br>	- Administration of claims at work-out <br>
1780	Buillt full legal background of the company - from its start: <br>	Buillt full legal background of the company - from its start: <br>
1781	- development of the data-base management software<br>	- development of the data-base management software<br>
1782	reorganizing of companies. Worked with 12 companies.</p></div></div><div id="experience-326391036" c	args ) {var positionID;if
1783	GABORLEADS is gespecialiseerd in financieel interim-management.<br>	GABORLEADS is gespecialiseerd in financieel interim-management.<br>
1784	Grote hoeveelheden data die op de een of andere manier geschoond moeten worden. <br>	Grote hoeveelheden data die op de een of andere manier geschoond moeten worden. <br>
1785	Ð’ÐµÐ½Ð³Ñ€Ð¸Ñ	Ð’ÐµÐ½Ð³Ñ€Ð¸Ñ
1786	blending	and packaging inks in batches ranging from 5 to 200 pounds.<br>
1787	Enter customer orders and perform point of sale transactions.<br>	Enter customer orders and perform point of sale transactions.<br>
1788	SC	May-July 1996<br>
1789	Perform quality control tests using a variety of analytical instruments.<br>	Perform quality control tests using a variety of analytical instruments.<br>
1790	Formulated custom ink colors on request.<br>	Formulated custom ink colors on request.<br>
1791	Blend the proper weight of raw materials required to construct the final product.<br>	Blend the proper weight of raw materials required to construct the final product.<br>
1792	000 employees.</p></div></div><script>$(function() {if (LI.Dialog) {LI.Dialog().submitEvent.subscrib	args ) {var positionID;if
1793	competitive and company analyses (strategic	financial
1794	complex projects that combine processes with technology to help clients achieve their business objec	complex projects that combine processes with technology to help clients achieve their business objec
1795	packaging designs	made creative design and execution for full advertising campaigns. <br>
1796	Hongarije	Hongarije
1797	- quantity counting<br>	- quantity counting<br>
1798	budget and detailed planning (incl. resource analysis for field workers	sub-contractor selection
1799	-Schedule appointments for personal academic consultations for students and staff<br>	-Schedule appointments for personal academic consultations for students and staff<br>
1800	-Resolving guest issues and completing special requests<br>	-Resolving guest issues and completing special requests<br>
1801	implementation	maintenance and monitoring of department policies and procedures and performance standards<br>
1802	GabÃ³n	GabÃ³n
1803	arts &amp; crafts	music
1804	&#x2022; Facilitated nutrition and physical activity lessons to 120 children through the Nutrition E	&#x2022; Facilitated nutrition and physical activity lessons to 120 children through the Nutrition E
1805	copying	running errands
1806	*Reconciled receivable and payable accounts for 50+ types of products and recorded daily transaction	*Reconciled receivable and payable accounts for 50+ types of products and recorded daily transaction
1807	&#x2022;Collaborated with supervisor for the inventory management of over 400 different products<br>	&#x2022;Collaborated with supervisor for the inventory management of over 400 different products<br>
1808	produced final statistics and entered data in the Administration of Exchange Control databases<br>	produced final statistics and entered data in the Administration of Exchange Control databases<br>
1809	reading charts and making decisions on gold purchases</p></div></div><div id="experience-369114922" 	Guangdong
1810	Opole County	Polska
1811	&#x2022; Revenue modeling and market analysis for residential smart grid client<br>	&#x2022; Revenue modeling and market analysis for residential smart grid client<br>
1868	SuÃ­Ã§a	SuÃ­Ã§a
1869	ã‚°ã‚¢ãƒ‰ãƒ«ãƒ¼ãƒ—	ã‚°ã‚¢ãƒ‰ãƒ«ãƒ¼ãƒ—
1870	- Develop new market and sales strategies and performing segment analysis <br>	- Develop new market and sales strategies and performing segment analysis <br>
1871	-Assistance to regional Director of Sales &amp; Marketing<br>	-Assistance to regional Director of Sales &amp; Marketing<br>
1872	Entertainment	Insurances
1873	- Representing the hotel at road shows and market places <br>	- Representing the hotel at road shows and market places <br>
1874	- Quality management <br>	- Quality management <br>
1875	- Airline and crew handling<br>	- Airline and crew handling<br>
1876	facturation et &#xe9;tablissement des devis via le logiciel INCADEA	facturation et &#xe9;tablissement des devis via le logiciel INCADEA
1877	&#xf0fc;\	Mise &#xe0; jour du fichier des commandes secteurs <br>	&#xf0fc;\	Mise &#xe0; jour du fichier des commandes secteurs <br>
1878	Informatique <br>	Informatique <br>
1879	Analyzed Preliminary Title Reports and Appraisals <br>	Analyzed Preliminary Title Reports and Appraisals <br>
1880	&#x2022;\	Respond to customer e-mail and speaking with customers in person<br>	&#x2022;\	Respond to customer e-mail and speaking with customers in person<br>
1881	P&#xe9;trole	Gaz
1882	Description:<br>	Description:<br>
1883	Community of the Aba Tibetan and Qiang Autonomous Prefecture; <br>	Community of the Aba Tibetan and Qiang Autonomous Prefecture; <br>
1884	Backtesting	<br>
1885	Job description:<br>	Job description:<br>
1886	sms	voice
1887	&#x2022; Responsible for researching and analysing financial data for the Bloomberg Fundamentals and	&#x2022; Responsible for researching and analysing financial data for the Bloomberg Fundamentals and
1888	&#x2022; Recording of accounts transactions <br>	&#x2022; Recording of accounts transactions <br>
1889	{event:"after"	type:"html"});</script>
1890	</li><li>Tennis	</li><li>footing.</li></ul></div></li><li id="personal-info" class="section-item editable-item no-ad
1891	å¹¿ä¸œ ä½›å±±	å¹¿ä¸œ ä½›å±±
1892	&#xa0;&#xa0;&#xa0;&#xa0;&#xa0;-Search engine optimization<br>	&#xa0;&#xa0;&#xa0;&#xa0;&#xa0;-Search engine optimization<br>
1893	Conducted research for patents and chemical processes.<br>	Conducted research for patents and chemical processes.<br>
1894	Jakarta</span></span><p class="description">My job description covers various aspects such teaching 	module development
1895	SÃ£o TomÃ© e PrÃ­ncipe	SÃ£o TomÃ© e PrÃ­ncipe
1896	Finanzas	Administracion general</p></div></div><div id="experience-237031806" class="editable-item section-it
1897	Lead Contact for Client Communications<br>	Lead Contact for Client Communications<br>
1898	productivity	quality
1899	BulgÃ¡ria	BulgÃ¡ria
1900	County Fermanagh	United Kingdom
1901	Giappone	Giappone
1902	Business Continuity.<br>	Business Continuity.<br>
1903	Sabotage	Fraud and Espionage in Hospitals and the commercial world. Another decade in this brought the knowle
1904	Polen	Polen
1905	backups y restauraci&#xf3;n.<br>	backups y restauraci&#xf3;n.<br>
1906	tanto f&#xed;sicos como en Cloud. Mantenimiento de bases de datos. Gesti&#xf3;n de la pol&#xed;tica 	reparaci&#xf3;n de port&#xe1;tiles. Configuraci&#xf3;n e instalaci&#xf3;n de programas siguiendo las
1907	testing plan	and rollout plan
1908	Canada Area</span></span><p class="description">Responsible for ensuring that the Society was repres	the Faculty of Graduate Studies
1909	como en el Interior del pa&#xed;s.</p></div></div><div id="experience-269577405" class="editable-ite	Global Decision Support"/></strong></span></a></h5><h4>Supervisor</h4><h5><a href="/company/600466?t
1910	Dzialdowo County	Polska
1911	USEM Valle de Toluca	USEM Valle de Toluca
1912	manejo de par&#xe1;metros e indicadores de productividad.</p></div></div><div id="experience-4240373	Mexico</span></span><p class="description">Se dise&#xf1;a y manda maquilar pijamas tipo Polar y fraz
1913	Projeto de implanta&#xe7;&#xe3;o SAP ECC . <br>	Projeto de implanta&#xe7;&#xe3;o SAP ECC . <br>
1914	na customiza&#xe7;&#xe3;o da Interface do SAP BW com o SAP BPC	al&#xe9;m de suporte a desenvolvimentos no m&#xf3;dulo BW. <br>
1915	* Brasilcap (Banco do Brasil) - Centro RJ<br>	* Brasilcap (Banco do Brasil) - Centro RJ<br>
1916	Projeto	implementa&#xe7;&#xe3;o
1917	AustrÃ¡lie	AustrÃ¡lie
1930	-dry milling<br>	-dry milling<br>
1931	-wheat processing<br>	-wheat processing<br>
1932	GA</span></span><p class="description">- Introduction to Aerospace Engineering	GA</span></span><p class="description">- Introduction to Aerospace Engineering
1933	as a Mentor	I contribute to fostering a learning environment that encourages personal and team development on a 
1934	Croatie	Croatie
1935	Camerun	Camerun
1936	- Planification comercial<br>	- Planification comercial<br>
1937	Scheduled taxi rides for Medicaid clients<br>	Scheduled taxi rides for Medicaid clients<br>
1938	accepted receiving stock<br>	accepted receiving stock<br>
1939	Community Services (Rotary Club)	Community Services (Rotary Club)
1940	Islas Marshall	Islas Marshall
1941	Guest vocalist for many different artist&#39;s album releases.<br>	Guest vocalist for many different artist&#39;s album releases.<br>
1942	&#x2022;Launched social media brand recognition and response mechanisms.<br>	&#x2022;Launched social media brand recognition and response mechanisms.<br>
1943	co-hosted an average of events per year.</p></div></div><div id="experience-480610854" class="editab	Indiana</span></span><p class="description">&#x2022;Sold over $3500+ worth of cutlery every two week
1944	&#x2022;Proficient in audio auditing technology used for voice-overs and phone interviews.<br>	&#x2022;Proficient in audio auditing technology used for voice-overs and phone interviews.<br>
1945	County Armagh	United Kingdom
1946	Hawaii Bankruptcy Bar Association (HBBA)	Hawaii Bankruptcy Bar Association (HBBA)
1947	&#x2022; Develop and implement a plan to replace older hardware with new equipment<br>	&#x2022; Develop and implement a plan to replace older hardware with new equipment<br>
1948	&#x2022;\	Develop and implement a plan to replace older hardware with new equipment<br>	&#x2022;\	Develop and implement a plan to replace older hardware with new equipment<br>
1949	&#x2022;\	Project Manager on multiple Corporate and IT projects including company conversion from an 	&#x2022;\	Project Manager on multiple Corporate and IT projects including company conversion from an 
1950	VM	Oracle and AS/400<br>
1951	and designed corporate website<br>	and designed corporate website<br>
1952	RoemeniÃ«	RoemeniÃ«
1953	we cannot respond to e-mails through this site and any individualized follow-up involving either eff	or the rendering of personalized investment advice for compensation
1954	2. Trauma care especially severe cuts and blunt force trauma<br>	2. Trauma care especially severe cuts and blunt force trauma<br>
1955	2. Patriot act financial compliance officer<br>	2. Patriot act financial compliance officer<br>
1956	2. Provided wound care <br>	2. Provided wound care <br>
1957	Led accountability groups. <br>	Led accountability groups. <br>
1958	management of plant historians AIM*/PHD. Along with NERC Compliance monitoring.</p></div></div><div 	process control
1959	payroll track along with crew change tracking for Barge Line!</p></div></div><script>$(function(){if	args){var positionID;if
1960	skin integrity	elimination and hygiene needs including bathing
1961	utilizing professional.<br>	utilizing professional.<br>
1962	which includes design and performance tuning of large Oracle 7 RDBMS systems for enterprise level ap	which includes design and performance tuning of large Oracle 7 RDBMS systems for enterprise level ap
1963	Provided support for initial port of SunPC and WABI sub-systems from BSD 2.X to SVR4 Solaris. Genera	Provided support for initial port of SunPC and WABI sub-systems from BSD 2.X to SVR4 Solaris. Genera
1964	protocol interpretation to assist in troubleshooting network contention problems of TCP/IP	Novell and XNS network technologies. <br>
1965	The Cain Corporation<br>	The Cain Corporation<br>
1966	Inc.<br>	Inc.<br>
1967	Inc."/></strong></span></a></h5><h4>Scientist I</h4><h5><a href="/company/4237?trk=ppro_cprof">EMD S	Inc.</a></h5></header><span class="experience-date-locale"><time>2006</time> &#8211; <time>2012</tim
1968	QC and cGMP training</p></div></div><script>$(function(){if(LI.Dialog){LI.Dialog().submitEvent.subsc	args){var positionID;if
1969	supervision and operation of the contractor-run exhibit design	fabrication and event logistics functions. <br>
1970	targeting leadership development of young professionals.<br>	targeting leadership development of young professionals.<br>
1971	Jungferninseln (amerikanisch)	Jungferninseln (amerikanisch)
1972	<a href='/search?search=&amp;keywords=Disabled+American+Veterans%0AMember&amp;sortCriteria=R&amp;kee	<a href='/search?search=&amp;keywords=Disabled+American+Veterans%0AMember&amp;sortCriteria=R&amp;kee
1973	prospecting new Customers	and tracking lease
1974	The Department will split soon to become<br>	The Department will split soon to become<br>
1975	-Generating learning strategies for students.<br>	-Generating learning strategies for students.<br>
1976	- Developed life skills as well as behavior modification skills for the special needs population<br>	- Developed life skills as well as behavior modification skills for the special needs population<br>
1977	Consumer Behavior	Consumer Behavior
1978	í”¼ì§€	í”¼ì§€
1979	<a href='/search?search=&amp;keywords=GA%0ARising+Sun+Lodge+%2332&amp;sortCriteria=R&amp;keepFacets=	<a href='/search?search=&amp;keywords=GA%0ARising+Sun+Lodge+%2332&amp;sortCriteria=R&amp;keepFacets=
1980	machinery and facility functions. Primary development functions growing the company from a small job	to a fully functional multiple job-processing manufacturers. Structure creation
1981	catering and events to ensure smooth meetings and functions inside the building. Setup rooms and tec	catering and events to ensure smooth meetings and functions inside the building. Setup rooms and tec
1982	Algerien	Algerien
1983	Delivered worksheets and practice quizzes to help college student prepare for exams.<br>	Delivered worksheets and practice quizzes to help college student prepare for exams.<br>
1984	Gave valuable feed back to senior engineers on what needs to be improved and bugs on the circuits.<b	Gave valuable feed back to senior engineers on what needs to be improved and bugs on the circuits.<b
1985	including	but not limited to
1986	Provided direction and visioning with leadership group<br>	Provided direction and visioning with leadership group<br>
1987	Interact with team and President with communications regarding the organization<br>	Interact with team and President with communications regarding the organization<br>
1988	Develop and manage departmental budgets and financial plans<br>	Develop and manage departmental budgets and financial plans<br>
1989	å°ç£	å°ç£
1990	- Coordinated event logistics for innovative fundraising campaigns to increase local &amp; national 	- Coordinated event logistics for innovative fundraising campaigns to increase local &amp; national 
1991	screening	assignment
1992	- Initiated &amp; cultivated long-term relationships with partners through active listening &amp; fo	- Initiated &amp; cultivated long-term relationships with partners through active listening &amp; fo
1993	payment processing	and account maintenance</p></div></div><div id="experience-275880762" class="editable-item section-i
1994	Oklahoma</span></span><p class="description">- Assisted in the preparation and implementation of Sea	Oklahoma</span></span><p class="description">- Assisted in the preparation and implementation of Sea
1995	Oklahoma Area</span></span><p class="description">- Served in multiple team membership roles initiat	supervised Thunder Alley and concourse stations
1996	My military education includes Basic Training; Military Police Advanced Individual Training; Army Sp	My military education includes Basic Training; Military Police Advanced Individual Training; Army Sp
1997	and a couple years later move to hollywood florida were he manage Exential Dental inc.</p></div></di	also providing many jobs in the community.<br>
1998	he will do it in a Miami minute	realizing he need it a new challenge!
1999	Best Kept Secret&quot;	Zagat Rated 2004-2008</p></div></div><div id="experience-241976468" class="editable-item section-ite
2000	- Story String Training 101 (audio only)<br>	- Story String Training 101 (audio only)<br>
2001	&#x2022;\	Presented and sold Custom Trophy products to committee&#x2019;s and organizations.<br>	&#x2022;\	Presented and sold Custom Trophy products to committee&#x2019;s and organizations.<br>
2002	2005. First year sales of $1.6m. 2006 sales of $2.1m.<br>	2005. First year sales of $1.6m. 2006 sales of $2.1m.<br>
2003	Montana Broadcasters Association Radio Sales Person of the Year (Manning Award)\	1997<br>	Montana Broadcasters Association Radio Sales Person of the Year (Manning Award)\	1997<br>
2004	*Worked all aspects of promoting and producing a PRCA Rodeo &amp; PBR Bull Riding<br>	*Worked all aspects of promoting and producing a PRCA Rodeo &amp; PBR Bull Riding<br>
2005	white papers and/or reports in the areas of my expertise. I have been an intricate part of the solut	selection
2006	Samuel DeWitt Proctor	School of Theology
2007	I also am a free lance photographer<br>	I also am a free lance photographer<br>
2008	4 wholesale<br>	4 wholesale<br>
2009	ã‚¿ã‚¤ ãƒãƒ³ã‚³ã‚¯	ã‚¿ã‚¤ ãƒãƒ³ã‚³ã‚¯
2010	and organize social events.</p></div></div><div id="experience-306421441" class="editable-item secti	compared source to CRF data
2011	* District recognized by the brand as best trained in the company.<br>	* District recognized by the brand as best trained in the company.<br>
2012	South Coast Geological Society	South Coast Geological Society
2013	Int&#39;l - USA</h5></header><span class="experience-date-locale"><time>January 2009</time> &#8211; 	GA</span></span><p class="description">Responsible for the preparation of the financial statements i
2014	North Carolina</span></span><p class="description">&#x2022;Duke student organization<br>	North Carolina</span></span><p class="description">&#x2022;Duke student organization<br>
2015	state and local level. Also was part of the development team that<br>	state and local level. Also was part of the development team that<br>
2016	management and vision necessary to ensure that the organization has the proper operational controls	administrative/reporting procedures
2017	Inc.</h5></header><span class="experience-date-locale"><time>February 2009</time> &#8211; Present (5	Pennsylvania</span></span><p class="description">Manage a Pennsylvania banks retail and consumer lit
2018	brief writing	and appellate work. <br>
2019	&#x2022;\	Source and secured sponsorships and solicit in-kind donations.<br>	&#x2022;\	Source and secured sponsorships and solicit in-kind donations.<br>
2020	increasing sales from $300-$1.5K <br>	increasing sales from $300-$1.5K <br>
2021	&#x2022;\	Created proposals for event contract bids which increased sales by approximately 37% includ	&#x2022;\	Created proposals for event contract bids which increased sales by approximately 37% includ
2022	If you owe back taxes to the IRS it is in your best interest to hire an experienced Tax Attorney. Th	If you owe back taxes to the IRS it is in your best interest to hire an experienced Tax Attorney. Th
2023	Received a &#x201c;Grand Slam Performance&#x201d; Award for Ovations<br>	Received a &#x201c;Grand Slam Performance&#x201d; Award for Ovations<br>
2024	*2013 Winner&#39;s Circle<br>	*2013 Winner&#39;s Circle<br>
2025	*Consult with individuals to determine needs and propose solutions.<br>	*Consult with individuals to determine needs and propose solutions.<br>
2026	Support executives with projects as assigned<br>	Support executives with projects as assigned<br>
2027	Dean&#39;s List.</p></div></div></div><script>if(LI.Dialog){LI.Dialog().submitEvent.subscribe(functi	args){var educationID;if
2028	Swasiland	Swasiland
2029	- Preparing Class C misdemeanor cases for bench trial at Austin Municipal Court<br>	- Preparing Class C misdemeanor cases for bench trial at Austin Municipal Court<br>
2030	- Drafted changes to regulations pertaining to required disclosures by credit access businesses<br>	- Drafted changes to regulations pertaining to required disclosures by credit access businesses<br>
2031	- Contributed to open records request response letter; received favorable ruling for municipal clien	- Contributed to open records request response letter; received favorable ruling for municipal clien
2032	- Helped plan and execute special events; recruited and coordinated 100+ volunteers<br>	- Helped plan and execute special events; recruited and coordinated 100+ volunteers<br>
2033	events	and services<br>
2034	- Publicized client activity using social media and tracked client-specific news information<br>	- Publicized client activity using social media and tracked client-specific news information<br>
2035	&#x2022;\	Compiled a Human Resources Operations Manual<br>	&#x2022;\	Compiled a Human Resources Operations Manual<br>
2036	&#x2022; Implemented a comprehensive performance management program to over 200 employees and manage	&#x2022; Implemented a comprehensive performance management program to over 200 employees and manage
2037	Courses taught spanned from introductory to advanced.</p></div></div><div id="experience-200480038" 	Courses taught spanned from introductory to advanced.</p></div></div><div id="experience-200480038" 
2038	&#x2022;\	Oversee inter-company transactions among seven business units and ensure they are reconcile	&#x2022;\	Oversee inter-company transactions among seven business units and ensure they are reconcile
2039	Japan. <br>	Japan. <br>
2040	payroll taxes and income tax returns.</p></div></div><script>$(function(){if(LI.Dialog){LI.Dialog().	args){var positionID;if
2041	June 2013 - May 2014<br>	June 2013 - May 2014<br>
2042	&#x2022;Support our contractors who are bidding on various HVAC construction projects by:<br>	&#x2022;Support our contractors who are bidding on various HVAC construction projects by:<br>
2043	&#x2022;Upheld appropriate patient care and documentation<br>	&#x2022;Upheld appropriate patient care and documentation<br>
2044	Oregon Area</span></span><p class="description">-Designed metrics framework for Talent Development g	000 person organization and all Integrated Talent Management.<br>
2045	design	architecture
2046	***Learn how to approach people that can help you gain employment<br>	***Learn how to approach people that can help you gain employment<br>
2047	FÃ¦rÃ¸erne	FÃ¦rÃ¸erne
2048	Q Sciences produces and sells a number of high quality Nutraceutical Grade Supplements.<br>	Q Sciences produces and sells a number of high quality Nutraceutical Grade Supplements.<br>
2049	CO</span></span><p class="description">Assisted in pre-concert set up	and costumer service through out event.</p></div></div><div id="experience-481881290" class="editabl
2050	Inc</h5></header><span class="experience-date-locale"><time>May 2011</time> &#8211; <time>August 201	IL</span></span><p class="description">Trusted floor sales person
2051	goal-setting training practices and key benefits practices to all involved educators from participat	individual and group advising. <br>
2052	&#x2022;\	Research coordination involving updating of viral communications and promotions correlating	&#x2022;\	Research coordination involving updating of viral communications and promotions correlating
2053	&#x2022;Advises dental offices on speciality products and equipment. .<br>	&#x2022;Advises dental offices on speciality products and equipment. .<br>
2054	approach for postsecondary developmental reading courses. This model<br>	approach for postsecondary developmental reading courses. This model<br>
2055	Bosnia y Herzergovina	Bosnia y Herzergovina
2056	RI</span></span><p class="description">&#x2022; Investigated the use of graphene nanomaterials as an	RI</span></span><p class="description">&#x2022; Investigated the use of graphene nanomaterials as an
2057	Rhode Island Area</span></span><p class="description">&#x2022; Coached Brown undergraduates in scien	creative
2058	&#x2022; Authored and presented an original research report on a public company including financial 	&#x2022; Authored and presented an original research report on a public company including financial 
2059	D. B.; Owens	A. C. E.; Heinekey
2060	Attainable Affordable Housing - 2012<br>	Attainable Affordable Housing - 2012<br>
2061	Wodzislaw County	Polska
2062	Ventilation and Air Conditioning<br>	Ventilation and Air Conditioning<br>
2063	Master Gas<br>	Master Gas<br>
2064	CA <br>	CA <br>
2065	&#x2022; Applied sales cycle in qualifying prospects &amp; creating long-term client relationships<b	&#x2022; Applied sales cycle in qualifying prospects &amp; creating long-term client relationships<b
2066	&#x2022; Increased UofA campus awareness with marketing campaigns &amp; public relations efforts <br	&#x2022; Increased UofA campus awareness with marketing campaigns &amp; public relations efforts <br
2067	&#x2022; Assisted in developing &amp; implementing marketing ventures to promote boutique firm<br>	&#x2022; Assisted in developing &amp; implementing marketing ventures to promote boutique firm<br>
2068	&#x2022; Trained 13 entry-level customer service employees on standard operating procedures<br>	&#x2022; Trained 13 entry-level customer service employees on standard operating procedures<br>
2069	materials	purchasing
2070	responsible for revenue production in the Merced Sun Star retail department including ROP	Online/Print packages
2071	The project consists in strengthening and integrating Palliative Care into national health systems t	The project consists in strengthening and integrating Palliative Care into national health systems t
2072	Bangalore	India.<br>
2073	couples	individual
2074	&#x2022;Requires Negotiation skills &#x2022;Self-Motivation &amp; Management skills &#x2022; Servant	&#x2022;Requires Negotiation skills &#x2022;Self-Motivation &amp; Management skills &#x2022; Servant
2075	&#x2022;\	Evaluates IP associated with in-license and acquisition opportunities and has counseled cli	&#x2022;\	Evaluates IP associated with in-license and acquisition opportunities and has counseled cli
2076	GYN 10%	General 5% &amp; Bariatric 5%)<br>
2077	press releases	editorials and other materials for dissemination to various media outlets. Create pitches
2078	track rental history	rental payments
2079	Ensure articles are grammatically correct and sound and consistent with topic.<br>	Ensure articles are grammatically correct and sound and consistent with topic.<br>
